X1,Timestamp,station,wetland,y_n
732,2019-10-02,KW-1W,QB,-0.578592102955023
733,2019-10-03,KW-1W,QB,-0.577652941589804
734,2019-10-04,KW-1W,QB,-0.576860419164085
735,2019-10-05,KW-1W,QB,-0.576478482094435
736,2019-10-06,KW-1W,QB,-0.57501482744014
737,2019-10-07,KW-1W,QB,-0.574082979211885
738,2019-10-08,KW-1W,QB,-0.57349534630524
739,2019-10-09,KW-1W,QB,-0.574215007527457
740,2019-10-10,KW-1W,QB,-0.57352217745536
741,2019-10-11,KW-1W,QB,-0.573568563363975
742,2019-10-12,KW-1W,QB,-0.573143818532693
743,2019-10-13,KW-1W,QB,-0.573758956568421
744,2019-10-14,KW-1W,QB,-0.573528958127933
745,2019-10-15,KW-1W,QB,-0.574559727743735
746,2019-10-16,KW-1W,QB,-0.575450829958272
747,2019-10-17,KW-1W,QB,-0.574870972206551
748,2019-10-18,KW-1W,QB,-0.574368066503544
749,2019-10-19,KW-1W,QB,-0.574204898764857
750,2019-10-20,KW-1W,QB,-0.57414909408705594
751,2019-10-21,KW-1W,QB,-0.572251251992846
752,2019-10-22,KW-1W,QB,-0.57319086789404
753,2019-10-23,KW-1W,QB,-0.573600417949131
754,2019-10-24,KW-1W,QB,-0.537410258890096
755,2019-10-25,KW-1W,QB,-0.530296324214886
756,2019-10-26,KW-1W,QB,-0.538043402656073
757,2019-10-27,KW-1W,QB,-0.544174240697098
758,2019-10-28,KW-1W,QB,-0.53933157617454
759,2019-10-29,KW-1W,QB,-0.453184642710649
760,2019-10-30,KW-1W,QB,-0.458950507979926
761,2019-10-31,KW-1W,QB,-0.463615904158301
762,2019-11-01,KW-1W,QB,-0.464458432830298
763,2019-11-02,KW-1W,QB,-0.449311867681611
764,2019-11-03,KW-1W,QB,-0.438025108730035
765,2019-11-04,KW-1W,QB,-0.437070864573265
766,2019-11-05,KW-1W,QB,-0.445584410282021
767,2019-11-06,KW-1W,QB,-0.452175809590122
768,2019-11-07,KW-1W,QB,-0.459464659192798
769,2019-11-08,KW-1W,QB,-0.463529560910124
770,2019-11-09,KW-1W,QB,-0.464039026170523
771,2019-11-10,KW-1W,QB,-0.467444637176809
772,2019-11-11,KW-1W,QB,-0.469746018247559
773,2019-11-12,KW-1W,QB,-0.472560363425224
774,2019-11-13,KW-1W,QB,-0.474085993122838
775,2019-11-14,KW-1W,QB,-0.459102508265794
776,2019-11-15,KW-1W,QB,-0.461654919466589
777,2019-11-16,KW-1W,QB,-0.464558855695822
778,2019-11-17,KW-1W,QB,-0.468075173138567
779,2019-11-18,KW-1W,QB,-0.471434453011233
780,2019-11-19,KW-1W,QB,-0.472229963986332
781,2019-11-20,KW-1W,QB,-0.475597605545839
782,2019-11-21,KW-1W,QB,-0.479510892203074
783,2019-11-22,KW-1W,QB,-0.48304786742905
784,2019-11-23,KW-1W,QB,-0.485736541041709
785,2019-11-24,KW-1W,QB,-0.482171769789629
786,2019-11-25,KW-1W,QB,-0.460058632026491
787,2019-11-26,KW-1W,QB,-0.417707075662455
788,2019-11-27,KW-1W,QB,-0.415828888165152
789,2019-11-28,KW-1W,QB,-0.42062014370851
790,2019-11-29,KW-1W,QB,-0.424024158050528
791,2019-11-30,KW-1W,QB,-0.435684298475004
792,2019-12-01,KW-1W,QB,-0.439235240574024
793,2019-12-02,KW-1W,QB,-0.440979383714413
794,2019-12-03,KW-1W,QB,-0.366844022811048
795,2019-12-04,KW-1W,QB,-0.339151733733618
796,2019-12-05,KW-1W,QB,-0.338609492139658
797,2019-12-06,KW-1W,QB,-0.341833712635115
798,2019-12-07,KW-1W,QB,-0.35240589474875
799,2019-12-08,KW-1W,QB,-0.35861651920323
800,2019-12-09,KW-1W,QB,-0.367326010876539
801,2019-12-10,KW-1W,QB,-0.356156931164521
802,2019-12-11,KW-1W,QB,-0.293710241052947
803,2019-12-12,KW-1W,QB,-0.261146283390793
804,2019-12-13,KW-1W,QB,-0.241113803102565
805,2019-12-14,KW-1W,QB,-0.235675660228965
806,2019-12-15,KW-1W,QB,-0.21314508908028101
807,2019-12-16,KW-1W,QB,-0.191492962902383
808,2019-12-17,KW-1W,QB,-0.192510472621586
809,2019-12-18,KW-1W,QB,-0.179071141317479
810,2019-12-19,KW-1W,QB,-0.167109616093407
811,2019-12-20,KW-1W,QB,-0.169348212954976
812,2019-12-21,KW-1W,QB,-0.171805104301367
813,2019-12-22,KW-1W,QB,-0.175916508450623
814,2019-12-23,KW-1W,QB,-0.177013193792666
815,2019-12-24,KW-1W,QB,-0.179228610296041
816,2019-12-25,KW-1W,QB,-0.181192928666073
817,2019-12-26,KW-1W,QB,-0.186350348898588
818,2019-12-27,KW-1W,QB,-0.190495637387289
819,2019-12-28,KW-1W,QB,-0.194904593576393
820,2019-12-29,KW-1W,QB,-0.196964979031671
821,2019-12-30,KW-1W,QB,-0.20175318234581
822,2019-12-31,KW-1W,QB,-0.171154764809761
823,2020-01-01,KW-1W,QB,-0.136356723792656
824,2020-01-02,KW-1W,QB,-0.135271768729167
825,2020-01-03,KW-1W,QB,-0.136782389425639
826,2020-01-04,KW-1W,QB,-0.135116873514914
827,2020-01-05,KW-1W,QB,-0.119521690445044
828,2020-01-06,KW-1W,QB,-0.100484344869095
829,2020-01-07,KW-1W,QB,-0.0922656710510254
830,2020-01-08,KW-1W,QB,-0.0917517843810367
831,2020-01-09,KW-1W,QB,-0.0782545021640275
832,2020-01-10,KW-1W,QB,-0.0742425632559935
833,2020-01-11,KW-1W,QB,-0.0745727382564469
834,2020-01-12,KW-1W,QB,-0.0747725619149251
835,2020-01-13,KW-1W,QB,-0.0745372420037116
836,2020-01-14,KW-1W,QB,-0.0768014170802475
837,2020-01-15,KW-1W,QB,-0.0786321716113629
838,2020-01-16,KW-1W,QB,-0.075973265939046
839,2020-01-17,KW-1W,QB,-0.0773561287723378
840,2020-01-18,KW-1W,QB,-0.0813484811701874
841,2020-01-19,KW-1W,QB,-0.0847748367858239
842,2020-01-20,KW-1W,QB,-0.0682633369457734
843,2020-01-21,KW-1W,QB,-0.0624872629954832
844,2020-01-22,KW-1W,QB,-0.0641527012116657
845,2020-01-23,KW-1W,QB,-0.0673586646745705
846,2020-01-24,KW-1W,QB,-0.0707037285860586
847,2020-01-25,KW-1W,QB,-0.0721048513826934
848,2020-01-26,KW-1W,QB,-0.0594176266806752
849,2020-01-27,KW-1W,QB,-0.00950635180006904
850,2020-01-28,KW-1W,QB,-0.00799087147455046
851,2020-01-29,KW-1W,QB,-0.00698336443307412
852,2020-01-30,KW-1W,QB,-0.00742814691058796
853,2020-01-31,KW-1W,QB,-0.0089290063506724
854,2020-02-01,KW-1W,QB,-0.0101974104440867
855,2020-02-02,KW-1W,QB,-0.0111653222061657
856,2020-02-03,KW-1W,QB,-0.0104584654289248
857,2020-02-04,KW-1W,QB,-0.00999900642917462
858,2020-02-05,KW-1W,QB,-0.0136874949481434
859,2020-02-06,KW-1W,QB,-0.0161227687885123
860,2020-02-07,KW-1W,QB,-0.01570101658993
861,2020-02-08,KW-1W,QB,0.0167852735507986
862,2020-02-09,KW-1W,QB,0.0498372188447163
863,2020-02-10,KW-1W,QB,0.0506113014135238
864,2020-02-11,KW-1W,QB,0.0492139177913695
865,2020-02-12,KW-1W,QB,0.0694759803126057
866,2020-02-13,KW-1W,QB,0.0879722001563029
867,2020-02-14,KW-1W,QB,0.0862668824532788
868,2020-02-15,KW-1W,QB,0.100242842358138
869,2020-02-16,KW-1W,QB,0.103484644940537
870,2020-02-17,KW-1W,QB,0.10730515122664
871,2020-02-18,KW-1W,QB,0.107709712898403
872,2020-02-19,KW-1W,QB,0.10606173464492
873,2020-02-20,KW-1W,QB,0.10549258751614
874,2020-02-21,KW-1W,QB,0.10439464324159
875,2020-02-22,KW-1W,QB,0.105538246707442
876,2020-02-23,KW-1W,QB,0.105917324179409
877,2020-02-24,KW-1W,QB,0.104913883812436
878,2020-02-25,KW-1W,QB,0.103801073754672
879,2020-02-26,KW-1W,QB,0.101922675861366
880,2020-02-27,KW-1W,QB,0.109142137295277
881,2020-02-28,KW-1W,QB,0.111298737703024
882,2020-02-29,KW-1W,QB,0.111897616398233
883,2020-03-01,KW-1W,QB,0.112338280686374
884,2020-03-02,KW-1W,QB,0.110469439367991
885,2020-03-03,KW-1W,QB,0.109080550479102
886,2020-03-04,KW-1W,QB,0.105714512422698
887,2020-03-05,KW-1W,QB,0.106145620135916
888,2020-03-06,KW-1W,QB,0.100325666007475
889,2020-03-07,KW-1W,QB,0.0980384590757727
890,2020-03-08,KW-1W,QB,0.111850895365273
891,2020-03-09,KW-1W,QB,0.114225173312946
892,2020-03-10,KW-1W,QB,0.112297930703364
893,2020-03-11,KW-1W,QB,0.109194167536527
894,2020-03-12,KW-1W,QB,0.108085604845396
895,2020-03-13,KW-1W,QB,0.106060672803262
896,2020-03-14,KW-1W,QB,0.109636955507985
897,2020-03-15,KW-1W,QB,0.112819294957526
898,2020-03-16,KW-1W,QB,0.112375445144411
899,2020-03-17,KW-1W,QB,0.113079446163779
900,2020-03-18,KW-1W,QB,0.111973007155963
901,2020-03-19,KW-1W,QB,0.110764631348964
902,2020-03-20,KW-1W,QB,0.118714639843697
903,2020-03-21,KW-1W,QB,0.13517424738702
904,2020-03-22,KW-1W,QB,0.134097539945633
905,2020-03-23,KW-1W,QB,0.135663756391437
906,2020-03-24,KW-1W,QB,0.138116610621815
907,2020-03-25,KW-1W,QB,0.165955975215766
908,2020-03-26,KW-1W,QB,0.169997344566768
909,2020-03-27,KW-1W,QB,0.176174077492354
910,2020-03-28,KW-1W,QB,0.177841168895684
911,2020-03-29,KW-1W,QB,0.18233382095140999
912,2020-03-30,KW-1W,QB,0.204020874977913
913,2020-03-31,KW-1W,QB,0.206027755711858
914,2020-04-01,KW-1W,QB,0.205366228358817
915,2020-04-02,KW-1W,QB,0.208213025844377
916,2020-04-03,KW-1W,QB,0.205723007155964
917,2020-04-04,KW-1W,QB,0.202174332334352
918,2020-04-05,KW-1W,QB,0.19988181619436
919,2020-04-06,KW-1W,QB,0.198299672123683
920,2020-04-07,KW-1W,QB,0.195899909976215
921,2020-04-08,KW-1W,QB,0.192526439028203
922,2020-04-09,KW-1W,QB,0.196235451940197
923,2020-04-10,KW-1W,QB,0.197756009194699
924,2020-04-11,KW-1W,QB,0.195963620475705
925,2020-04-12,KW-1W,QB,0.194066109432552
926,2020-04-13,KW-1W,QB,0.190910316024465
927,2020-04-14,KW-1W,QB,0.203272276608903
928,2020-04-15,KW-1W,QB,0.250546529072375
929,2020-04-16,KW-1W,QB,0.255240931043153
930,2020-04-17,KW-1W,QB,0.258441321800883
931,2020-04-18,KW-1W,QB,0.257093844736664
932,2020-04-19,KW-1W,QB,0.255562669065579
933,2020-04-20,KW-1W,QB,0.256600088365614
934,2020-04-21,KW-1W,QB,0.253086454318723
935,2020-04-22,KW-1W,QB,0.251084882793068
936,2020-04-23,KW-1W,QB,0.250318233115868
937,2020-04-24,KW-1W,QB,0.246151566449202
938,2020-04-25,KW-1W,QB,0.271833268793748
939,2020-04-26,KW-1W,QB,0.307804216805981
940,2020-04-27,KW-1W,QB,0.303581272531431
941,2020-04-28,KW-1W,QB,0.301076388059803
942,2020-04-29,KW-1W,QB,0.296310842697927
943,2020-04-30,KW-1W,QB,0.29101756203194
944,2020-05-01,KW-1W,QB,0.284883302772681
945,2020-05-02,KW-1W,QB,0.303653477764186
946,2020-05-03,KW-1W,QB,0.301545722072715
947,2020-05-04,KW-1W,QB,0.295282979972817
948,2020-05-05,KW-1W,QB,0.3038892066123
949,2020-05-06,KW-1W,QB,0.306992969779137
950,2020-05-07,KW-1W,QB,0.301812244328916
951,2020-05-08,KW-1W,QB,0.302772149187904
952,2020-05-09,KW-1W,QB,0.298140395874958
953,2020-05-10,KW-1W,QB,0.299355005720079
954,2020-05-11,KW-1W,QB,0.298247641882433
955,2020-05-12,KW-1W,QB,0.293419447862725
956,2020-05-13,KW-1W,QB,0.286978316364254
957,2020-05-14,KW-1W,QB,0.281291092443085
958,2020-05-15,KW-1W,QB,0.275081442426096
959,2020-05-16,KW-1W,QB,0.269453681637785
960,2020-05-17,KW-1W,QB,0.260910103656133
961,2020-05-18,KW-1W,QB,0.253888144770642
962,2020-05-19,KW-1W,QB,0.248988807359837
963,2020-05-20,KW-1W,QB,0.244783914393476
964,2020-05-21,KW-1W,QB,0.236373066619096
965,2020-05-22,KW-1W,QB,0.230987405728848
966,2020-05-23,KW-1W,QB,0.230455423058104
967,2020-05-24,KW-1W,QB,0.253881773720693
968,2020-05-25,KW-1W,QB,0.267298143071695
969,2020-05-26,KW-1W,QB,0.264558591593612
970,2020-05-27,KW-1W,QB,0.259141075453619
971,2020-05-28,KW-1W,QB,0.254294830125722
972,2020-05-29,KW-1W,QB,0.247992799884471
973,2020-05-30,KW-1W,QB,0.242195144430853
974,2020-05-31,KW-1W,QB,0.23652172445124
975,2020-06-01,KW-1W,QB,0.226543598389398
976,2020-06-02,KW-1W,QB,0.217152670764526
977,2020-06-03,KW-1W,QB,0.209774994923547
978,2020-06-04,KW-1W,QB,0.201346095840979
979,2020-06-05,KW-1W,QB,0.191034551498471
980,2020-06-06,KW-1W,QB,0.197091296316684
981,2020-06-07,KW-1W,QB,0.202737108413184
982,2020-06-08,KW-1W,QB,0.195346690472307
983,2020-06-09,KW-1W,QB,0.181767859347604
984,2020-06-10,KW-1W,QB,0.170852127101597
985,2020-06-11,KW-1W,QB,0.159735706782195
986,2020-06-12,KW-1W,QB,0.147748576303092
987,2020-06-13,KW-1W,QB,0.144649060502889
988,2020-06-14,KW-1W,QB,0.132831824689092
989,2020-06-15,KW-1W,QB,0.119713832844036
990,2020-06-16,KW-1W,QB,0.107573797166157
991,2020-06-17,KW-1W,QB,0.0945980921032959
992,2020-06-18,KW-1W,QB,0.0799287495956508
993,2020-06-19,KW-1W,QB,0.0805467414407067
994,2020-06-20,KW-1W,QB,0.0712205861569823
995,2020-06-21,KW-1W,QB,0.0538679697791373
996,2020-06-22,KW-1W,QB,0.0691043357322463
997,2020-06-23,KW-1W,QB,0.0619209769147129
998,2020-06-24,KW-1W,QB,0.04241176012912
999,2020-06-25,KW-1W,QB,0.0194876605708461
1000,2020-06-26,KW-1W,QB,-0.00358423479048819
1001,2020-06-27,KW-1W,QB,-0.0237198908528985
1002,2020-06-28,KW-1W,QB,-0.0457663392434575
1003,2020-06-29,KW-1W,QB,-0.0672133660481646
1004,2020-06-30,KW-1W,QB,-0.0897484259804282
1005,2020-07-01,KW-1W,QB,-0.115574032837366
1006,2020-07-02,KW-1W,QB,-0.141461983298337
1007,2020-07-03,KW-1W,QB,-0.161593157849039
1008,2020-07-04,KW-1W,QB,-0.188814192054166
1009,2020-07-05,KW-1W,QB,-0.218693800699611
1010,2020-07-06,KW-1W,QB,-0.245819701277473
1011,2020-07-07,KW-1W,QB,-0.271939101076909
1012,2020-07-08,KW-1W,QB,-0.161715155649059
1013,2020-07-09,KW-1W,QB,-0.0587932338915489
1014,2020-07-10,KW-1W,QB,-0.0651640289049598
1015,2020-07-11,KW-1W,QB,-0.0663292040239066
1016,2020-07-12,KW-1W,QB,-0.00716179822050705
1017,2020-07-13,KW-1W,QB,-0.0120117911710669
1018,2020-07-14,KW-1W,QB,-0.00984254169188692
1019,2020-07-15,KW-1W,QB,-0.00658353426771408
1020,2020-07-16,KW-1W,QB,-0.0208359906113372
1021,2020-07-17,KW-1W,QB,-0.0377384321557399
1022,2020-07-18,KW-1W,QB,-0.0522711481804806
1023,2020-07-19,KW-1W,QB,-0.0700966191599715
1024,2020-07-20,KW-1W,QB,-0.0920174206316559
1025,2020-07-21,KW-1W,QB,-0.114839565006405
1026,2020-07-22,KW-1W,QB,-0.13908317181237
1027,2020-07-23,KW-1W,QB,-0.15329084143888
1028,2020-07-24,KW-1W,QB,-0.155393713014274
1029,2020-07-25,KW-1W,QB,-0.170192839454874
1030,2020-07-26,KW-1W,QB,-0.175804099631759
1031,2020-07-27,KW-1W,QB,-0.194882392984524
1032,2020-07-28,KW-1W,QB,-0.220575749651403
1033,2020-07-29,KW-1W,QB,-0.247844133654841
1034,2020-07-30,KW-1W,QB,-0.279266675750847
1035,2020-07-31,KW-1W,QB,-0.30332187819787
1036,2020-08-01,KW-1W,QB,-0.314999289033588
1037,2020-08-02,KW-1W,QB,-0.301638756034489
1038,2020-08-03,KW-1W,QB,-0.327202448505687
1039,2020-08-04,KW-1W,QB,-0.350219437660342
1040,2020-08-05,KW-1W,QB,-0.234147578275584
1041,2020-08-06,KW-1W,QB,-0.00989093468395891
1042,2020-08-07,KW-1W,QB,0.0105129748759767
1043,2020-08-08,KW-1W,QB,0.0882716395039075
1044,2020-08-09,KW-1W,QB,0.0991799388583074
1045,2020-08-10,KW-1W,QB,0.104559228698606
1046,2020-08-11,KW-1W,QB,0.0993827506150187
1047,2020-08-12,KW-1W,QB,0.0902891386544342
1048,2020-08-13,KW-1W,QB,0.0809067057628269
1049,2020-08-14,KW-1W,QB,0.0771955691675157
1050,2020-08-15,KW-1W,QB,0.0801368705606519
1051,2020-08-16,KW-1W,QB,0.0940215120829086
1052,2020-08-17,KW-1W,QB,0.10070049611281
1053,2020-08-18,KW-1W,QB,0.121659126761808
1054,2020-08-19,KW-1W,QB,0.118150801923208
1055,2020-08-20,KW-1W,QB,0.113592315684675
1056,2020-08-21,KW-1W,QB,0.114226235154604
1057,2020-08-22,KW-1W,QB,0.106141372769283
1058,2020-08-23,KW-1W,QB,0.0973142830648996
1059,2020-08-24,KW-1W,QB,0.0902179952633367
1060,2020-08-25,KW-1W,QB,0.0810978372612978
1061,2020-08-26,KW-1W,QB,0.0719479476928306
1062,2020-08-27,KW-1W,QB,0.0588437597893307
1063,2020-08-28,KW-1W,QB,0.044066109432552
1064,2020-08-29,KW-1W,QB,0.0294031379748553
1065,2020-08-30,KW-1W,QB,0.0282467924091063
1066,2020-08-31,KW-1W,QB,0.0648750204077472
1067,2020-09-01,KW-1W,QB,0.0566712317567106
1068,2020-09-02,KW-1W,QB,0.0507249184709485
1069,2020-09-03,KW-1W,QB,0.0432824702888208
1070,2020-09-04,KW-1W,QB,0.0557060176894325
1071,2020-09-05,KW-1W,QB,0.14821472479103
1072,2020-09-06,KW-1W,QB,0.196629395195379
1073,2020-09-07,KW-1W,QB,0.191516627611281
1074,2020-09-08,KW-1W,QB,0.185317596010873
1075,2020-09-09,KW-1W,QB,0.179620815514781
1076,2020-09-10,KW-1W,QB,0.173848644260958
1077,2020-09-11,KW-1W,QB,0.181067043853211
1078,2020-09-12,KW-1W,QB,0.221066619116548
1079,2020-09-13,KW-1W,QB,0.225141967400612
1080,2020-09-14,KW-1W,QB,0.221170679599049
1081,2020-09-15,KW-1W,QB,0.218267604505607
1082,2020-09-16,KW-1W,QB,0.212202364954128
1083,2020-09-17,KW-1W,QB,0.207284976235134
1084,2020-09-18,KW-1W,QB,0.202079828426776
1085,2020-09-19,KW-1W,QB,0.20779253654774
1086,2020-09-20,KW-1W,QB,0.206288968759769
1087,2020-09-21,KW-1W,QB,0.198122344566768
1088,2020-09-22,KW-1W,QB,0.193112575623514
1089,2020-09-23,KW-1W,QB,0.187353146469589
1090,2020-09-24,KW-1W,QB,0.180241992884812
1091,2020-09-25,KW-1W,QB,0.172408786972477
1092,2020-09-26,KW-1W,QB,0.168139121664967
1093,2020-09-27,KW-1W,QB,0.176913119286442
1094,2020-09-28,KW-1W,QB,0.197939707801563
1095,2020-09-29,KW-1W,QB,0.201760214087666
1096,2020-09-30,KW-1W,QB,0.200037906918111
1847,2019-10-02,KW-2E,QB,-0.717797268405684
1848,2019-10-03,KW-2E,QB,-0.717213812204858
1849,2019-10-04,KW-2E,QB,-0.716739091934212
1850,2019-10-05,KW-2E,QB,-0.716571634874034
1851,2019-10-06,KW-2E,QB,-0.715125656142356
1852,2019-10-07,KW-2E,QB,-0.714430337270341
1853,2019-10-08,KW-2E,QB,-0.713911221342084
1854,2019-10-09,KW-2E,QB,-0.714771925493214
1855,2019-10-10,KW-2E,QB,-0.713930945677956
1856,2019-10-11,KW-2E,QB,-0.71405423096125
1857,2019-10-12,KW-2E,QB,-0.713698914238387
1858,2019-10-13,KW-2E,QB,-0.714408263119398
1859,2019-10-14,KW-2E,QB,-0.714151477455976
1860,2019-10-15,KW-2E,QB,-0.71492111720468
1861,2019-10-16,KW-2E,QB,-0.715814952809313
1862,2019-10-17,KW-2E,QB,-0.715379235828614
1863,2019-10-18,KW-2E,QB,-0.715039240175283
1864,2019-10-19,KW-2E,QB,-0.714835982715199
1865,2019-10-20,KW-2E,QB,-0.714313679461145
1866,2019-10-21,KW-2E,QB,-0.712742386370312
1867,2019-10-22,KW-2E,QB,-0.713442557299163
1868,2019-10-23,KW-2E,QB,-0.713665325697746
1869,2019-10-24,KW-2E,QB,-0.68951502110419
1870,2019-10-25,KW-2E,QB,-0.684862048644722
1871,2019-10-26,KW-2E,QB,-0.689919106780187
1872,2019-10-27,KW-2E,QB,-0.693860317128923
1873,2019-10-28,KW-2E,QB,-0.69063253947463
1874,2019-10-29,KW-2E,QB,-0.633728688831592
1875,2019-10-30,KW-2E,QB,-0.63730693089465
1876,2019-10-31,KW-2E,QB,-0.639996268260178
1877,2019-11-01,KW-2E,QB,-0.640455393414817
1878,2019-11-02,KW-2E,QB,-0.629964338276332
1879,2019-11-03,KW-2E,QB,-0.617974004714243
1880,2019-11-04,KW-2E,QB,-0.615128983515596
1881,2019-11-05,KW-2E,QB,-0.623040636725382
1882,2019-11-06,KW-2E,QB,-0.628739493054385
1883,2019-11-07,KW-2E,QB,-0.636094490697367
1884,2019-11-08,KW-2E,QB,-0.639196145745132
1885,2019-11-09,KW-2E,QB,-0.638935341676695
1886,2019-11-10,KW-2E,QB,-0.641270374895681
1887,2019-11-11,KW-2E,QB,-0.642699257848032
1888,2019-11-12,KW-2E,QB,-0.644547805192047
1889,2019-11-13,KW-2E,QB,-0.645243213204736
1890,2019-11-14,KW-2E,QB,-0.635201150961855
1891,2019-11-15,KW-2E,QB,-0.636590595790132
1892,2019-11-16,KW-2E,QB,-0.638784215046617
1893,2019-11-17,KW-2E,QB,-0.641167451181884
1894,2019-11-18,KW-2E,QB,-0.643411143443682
1895,2019-11-19,KW-2E,QB,-0.643502168678236
1896,2019-11-20,KW-2E,QB,-0.646245503939992
1897,2019-11-21,KW-2E,QB,-0.649031722747959
1898,2019-11-22,KW-2E,QB,-0.651098498554712
1899,2019-11-23,KW-2E,QB,-0.652875495457607
1900,2019-11-24,KW-2E,QB,-0.650745571779519
1901,2019-11-25,KW-2E,QB,-0.636235550730025
1902,2019-11-26,KW-2E,QB,-0.601939558377906
1903,2019-11-27,KW-2E,QB,-0.596425233149917
1904,2019-11-28,KW-2E,QB,-0.599295644360352
1905,2019-11-29,KW-2E,QB,-0.601342439407083
1906,2019-11-30,KW-2E,QB,-0.612516583072626
1907,2019-12-01,KW-2E,QB,-0.615557656805882
1908,2019-12-02,KW-2E,QB,-0.617254967862639
1909,2019-12-03,KW-2E,QB,-0.55457014252022
1910,2019-12-04,KW-2E,QB,-0.521969508481846
1911,2019-12-05,KW-2E,QB,-0.518749360978519
1912,2019-12-06,KW-2E,QB,-0.520614722144633
1913,2019-12-07,KW-2E,QB,-0.530035964802168
1914,2019-12-08,KW-2E,QB,-0.535354957407582
1915,2019-12-09,KW-2E,QB,-0.544145357427711
1916,2019-12-10,KW-2E,QB,-0.534983861627638
1917,2019-12-11,KW-2E,QB,-0.474821476130435
1918,2019-12-12,KW-2E,QB,-0.438773075580386
1919,2019-12-13,KW-2E,QB,-0.417532939785476
1920,2019-12-14,KW-2E,QB,-0.410432943813711
1921,2019-12-15,KW-2E,QB,-0.384506274635757
1922,2019-12-16,KW-2E,QB,-0.359868191797417
1923,2019-12-17,KW-2E,QB,-0.361574608486236
1924,2019-12-18,KW-2E,QB,-0.347274691232224
1925,2019-12-19,KW-2E,QB,-0.33454594017667
1926,2019-12-20,KW-2E,QB,-0.338368621211603
1927,2019-12-21,KW-2E,QB,-0.341232316717888
1928,2019-12-22,KW-2E,QB,-0.346035185350239
1929,2019-12-23,KW-2E,QB,-0.347557604709721
1930,2019-12-24,KW-2E,QB,-0.350283757088858
1931,2019-12-25,KW-2E,QB,-0.352529663360189
1932,2019-12-26,KW-2E,QB,-0.358852921354426
1933,2019-12-27,KW-2E,QB,-0.363418665951673
1934,2019-12-28,KW-2E,QB,-0.368485698397649
1935,2019-12-29,KW-2E,QB,-0.370197768638195
1936,2019-12-30,KW-2E,QB,-0.375440624821386
1937,2019-12-31,KW-2E,QB,-0.340884385804125
1938,2020-01-01,KW-2E,QB,-0.301220746575876
1939,2020-01-02,KW-2E,QB,-0.30169637913251
1940,2020-01-03,KW-2E,QB,-0.304332307852972
1941,2020-01-04,KW-2E,QB,-0.301847542729019
1942,2020-01-05,KW-2E,QB,-0.284452880913015
1943,2020-01-06,KW-2E,QB,-0.263143995688724
1944,2020-01-07,KW-2E,QB,-0.254632900024094
1945,2020-01-08,KW-2E,QB,-0.254668090484952
1946,2020-01-09,KW-2E,QB,-0.238811817121613
1947,2020-01-10,KW-2E,QB,-0.23618603143936
1948,2020-01-11,KW-2E,QB,-0.235937329784267
1949,2020-01-12,KW-2E,QB,-0.235426705001632
1950,2020-01-13,KW-2E,QB,-0.235181432319419
1951,2020-01-14,KW-2E,QB,-0.239412902819709
1952,2020-01-15,KW-2E,QB,-0.241442069780871
1953,2020-01-16,KW-2E,QB,-0.239163619221202
1954,2020-01-17,KW-2E,QB,-0.241699951986461
1955,2020-01-18,KW-2E,QB,-0.248083680979536
1956,2020-01-19,KW-2E,QB,-0.251906671450491
1957,2020-01-20,KW-2E,QB,-0.230164727779372
1958,2020-01-21,KW-2E,QB,-0.225871719254791
1959,2020-01-22,KW-2E,QB,-0.228789815210069
1960,2020-01-23,KW-2E,QB,-0.232283912309668
1961,2020-01-24,KW-2E,QB,-0.236335415759256
1962,2020-01-25,KW-2E,QB,-0.238457959250721
1963,2020-01-26,KW-2E,QB,-0.219998369508083
1964,2020-01-27,KW-2E,QB,-0.147209472885033
1965,2020-01-28,KW-2E,QB,-0.153679744720482
1966,2020-01-29,KW-2E,QB,-0.15465676300015
1967,2020-01-30,KW-2E,QB,-0.15776990823224
1968,2020-01-31,KW-2E,QB,-0.16199327837658
1969,2020-02-01,KW-2E,QB,-0.165315506248408
1970,2020-02-02,KW-2E,QB,-0.166065134496079
1971,2020-02-03,KW-2E,QB,-0.165739307320653
1972,2020-02-04,KW-2E,QB,-0.167438242318046
1973,2020-02-05,KW-2E,QB,-0.172143332411653
1974,2020-02-06,KW-2E,QB,-0.175145424940737
1975,2020-02-07,KW-2E,QB,-0.173783691015928
1976,2020-02-08,KW-2E,QB,-0.127841957138051
1977,2020-02-09,KW-2E,QB,-0.106895022690624
1978,2020-02-10,KW-2E,QB,-0.109683095973807
1979,2020-02-11,KW-2E,QB,-0.110839701636862
1980,2020-02-12,KW-2E,QB,-0.0896474590067644
1981,2020-02-13,KW-2E,QB,-0.070571729870939
1982,2020-02-14,KW-2E,QB,-0.0717075229919728
1983,2020-02-15,KW-2E,QB,-0.0600876824947011
1984,2020-02-16,KW-2E,QB,-0.0637914355039824
1985,2020-02-17,KW-2E,QB,-0.0628618178308827
1986,2020-02-18,KW-2E,QB,-0.0645594606861818
1987,2020-02-19,KW-2E,QB,-0.0674597737961972
1988,2020-02-20,KW-2E,QB,-0.0687397054051104
1989,2020-02-21,KW-2E,QB,-0.0711607134259967
1990,2020-02-22,KW-2E,QB,-0.0713029167928961
1991,2020-02-23,KW-2E,QB,-0.0716972280077616
1992,2020-02-24,KW-2E,QB,-0.0730348357216288
1993,2020-02-25,KW-2E,QB,-0.0741423550079299
